lat,lon
-23.5551893,-46.6626039
-23.5551145,-46.6625116
-23.5695247,-46.4877077
-23.5802983,-46.6808358
-23.5591075,-46.6613977
-23.5856386,-46.6885943
-23.5854344,-46.6839408
-23.5603625,-46.6883603
-23.5602197,-46.6326571
-23.5553461,-46.6329647
-23.5642246,-46.6353082
-23.6749568,-46.6612728
-23.6763779,-46.6603662
-23.6833823,-46.651024
-23.6849236,-46.646754
-23.6740959,-46.6644753
-23.6747616,-46.6620828
-23.6849089,-46.6489775
-23.6384065,-46.6584197
-23.6704598,-46.6480315
-23.6109456,-46.637552
-23.5547499,-46.6631679
-23.5543638,-46.6627895
-23.5533396,-46.6617876
-23.5526922,-46.6608443
-23.552773,-46.6607546
-23.5532641,-46.6583764
-23.5860739,-46.6862473
-23.5834631,-46.6834368
-23.582486,-46.6834585
-23.5597729,-46.6618408
-23.5602995,-46.6607091
-23.5599862,-46.6618336
-23.5633628,-46.669282
-23.5482356,-46.6373451
-23.5483741,-46.6372206
-23.5482054,-46.6373275
-23.5482941,-46.6373791
-23.5538456,-46.5940991
-23.5583477,-46.6391594
-23.5599379,-46.6355986
-23.5598233,-46.6347856
-23.5596356,-46.6350587
-23.5596468,-46.6624387
-23.55922,-46.6349016
-23.5590569,-46.6348666
-23.5588663,-46.6409764
-23.5599576,-46.6350391
-23.5632541,-46.6673716
-23.5599988,-46.6428154
-23.5553709,-46.6629792
-23.5539894,-46.5947193
-23.5617952,-46.6820211
-23.5811408,-46.6850608
-23.5593164,-46.6890955
-23.5594728,-46.6889874
-23.5595652,-46.6889123
-23.5590136,-46.6624208
-23.5591093,-46.6625337
-23.5509014,-46.5949547
-23.5558242,-46.6906648
-23.5557131,-46.6904891
-23.5485833,-46.633521
-23.5489822,-46.6329629
-23.5497406,-46.632915
-23.625669,-46.6611248
-23.5680296,-46.6348706
-23.5657034,-46.6320209
-23.5649226,-46.6705545
-23.57418,-46.6443674
-23.5752037,-46.6441439
-23.5764409,-46.6452808
-23.5496612,-46.6309191
-23.5739779,-46.6316805
-23.5583149,-46.6636176
-23.5421402,-46.6343561
-23.5203394,-46.6278662
-23.5291954,-46.6313074
-23.5555965,-46.6878892
-23.6106826,-46.63681
-23.5707006,-46.6350092
-23.5690004,-46.6329812
-23.5690136,-46.6325643
-23.6289538,-46.6602093
-23.6288906,-46.6601487
-23.5632157,-46.6671174
-23.5658218,-46.6658017
-23.543383,-46.6319649
-23.5432242,-46.631936
-23.5488689,-46.5783667
-23.5637211,-46.6678596
-23.5624255,-46.6676536
-23.5629303,-46.6670792
-23.5629783,-46.6670824
-23.5630885,-46.6672014
-23.5632145,-46.66733
-23.5606199,-46.6696973
-23.5615567,-46.6711645
-23.5842456,-46.6333739
-23.58313,-46.631704
-23.5794037,-46.6288375
-23.5780641,-46.629247
-23.572136,-46.6306094
-23.5718182,-46.6304556
-23.5697381,-46.6320436
-23.5690069,-46.6325674
-23.5600072,-46.6703878
-23.5685103,-46.6494564
-23.5466403,-46.6353934
-23.5469275,-46.6355557
-23.5685499,-46.6494058
-23.5502001,-46.6342571
-23.5291847,-46.6789981
-23.5486986,-46.6337073
-23.5488781,-46.6336515
-23.5484309,-46.6345118
-23.5483141,-46.6345144
-23.5541637,-46.7101082
-23.5495418,-46.6363914
-23.5490101,-46.6364089
-23.5493745,-46.6338662
-23.53279,-46.5365366
-23.6357018,-46.6408761
-23.5358134,-46.7322242
-23.6681098,-46.6565107
-23.670435,-46.6813507
-23.6576148,-46.674444
-23.5488908,-46.6368691
-23.5488339,-46.6367217
-23.5420881,-46.6817315
-23.5461571,-46.6358779
-23.546254,-46.6356705
-23.5548644,-46.7087187
-23.5473168,-46.6358776
-23.5471871,-46.6358014
-23.5468565,-46.6349017
-23.56814,-46.6948781
-23.5430315,-46.632498
-23.5422072,-46.6323475
-23.542863,-46.6318704
-23.5653705,-46.6695678
-23.5647126,-46.6895949
-23.624507,-46.7341675
-23.5241305,-46.7049085
-23.5244874,-46.7031364
-23.5363924,-46.6319198
-23.5379063,-46.6305408
-23.5639796,-46.6348507
-23.666246,-46.6553751
-23.5396814,-46.6329506
-23.6813492,-46.6384668
-23.676025,-46.6424848
-23.6665391,-46.6547995
-23.6655791,-46.658108
-23.5727221,-46.5618148
-23.5711192,-46.5666468
-23.5695126,-46.5667527
-23.5619051,-46.6806356
-23.6296853,-46.6901538
-23.5406381,-46.6297159
-23.5302223,-46.6142761
-23.6343711,-46.7328624
-23.634651,-46.7332549
-23.6352355,-46.7339464
-23.4873864,-46.7152451
-23.5566033,-46.6860808
-23.5453773,-46.6354859
-23.5704669,-46.6428581
-23.6132714,-46.677523
-23.5475116,-46.6901184
-23.5493897,-46.6900764
-23.5477436,-46.6903582
-23.547567,-46.6899809
-23.5661417,-46.7010425
-23.5676138,-46.6945467
-23.5416453,-46.6901842
-23.5406616,-46.6903894
-23.5337768,-46.6873338
-23.5595451,-46.6618206
-23.6462866,-46.6632981
-23.6595747,-46.6630232
-23.645766,-46.664033
-23.6282634,-46.6885262
-23.4989173,-46.5894924
-23.5379609,-46.6328679
-23.5374095,-46.6345614
-23.5260319,-46.6994838
-23.5393925,-46.6104337
-23.5612098,-46.6604353
-23.5529037,-46.6603647
-23.5399784,-46.6321726
-23.538015,-46.6357955
-23.5379331,-46.6351384
-23.5867923,-46.6936837
-23.539364,-46.6349749
-23.580744,-46.6460543
-23.5294796,-46.6386525
-23.5695789,-46.6942159
-23.5606707,-46.6584706
-23.5445218,-46.6341124
-23.5394252,-46.6351694
-23.6334351,-46.6983251
-23.5383352,-46.6378557
-23.5794179,-46.5808708
-23.5793791,-46.5807823
-23.5572554,-46.6346601
-23.5572463,-46.6347519
-23.5488423,-46.6423018
-23.5571324,-46.6530804
-23.6436524,-46.664209
-23.546307,-46.6440172
-23.4803181,-46.6557424
-23.4818321,-46.6556786
-23.4799973,-46.6555633
-23.4819563,-46.6549488
-23.4800239,-46.6570752
-23.4803639,-46.6582455
-23.5458695,-46.6502497
-23.5466102,-46.6490657
-23.5454019,-46.6509999
-23.5375649,-46.644297
-23.5385346,-46.6450405
-23.579487,-46.6399322
-23.5794433,-46.640026
-23.6068636,-46.7455189
-23.4789947,-46.6552599
-23.6121789,-46.6840486
-23.5572214,-46.6878601
-23.5446283,-46.6472832
-23.5439372,-46.6515604
-23.5457832,-46.6515446
-23.4801708,-46.6559324
-23.4338089,-46.5840082
-23.4334414,-46.5837695
-23.4330044,-46.5840461
-23.4332801,-46.5838051
-23.5475653,-46.3924105
-23.6465715,-46.6419869
-23.5401548,-46.6377613
-23.5401481,-46.637617
-23.5400149,-46.6367345
-23.5417213,-46.6530344
-23.5416895,-46.6529203
-23.5416974,-46.6526368
-23.5618,-46.6558
-23.5699353,-46.6596163
-23.5702892,-46.658902
-23.5746191,-46.6565574
-23.5770635,-46.6570484
-23.5759513,-46.6557723
-23.5740537,-46.6538899
-23.5598256,-46.6622404
-23.5761101,-46.6559265
-23.5598936,-46.6621778
-23.5731746,-46.652716
-23.5704893,-46.6502179
-23.5599925,-46.6620367
-23.5595477,-46.6626428
-23.559336,-46.6627978
-23.575009,-46.6548925
-23.5599382,-46.6622213
-23.5583194,-46.665925
-23.5584294,-46.6657776
-23.6213387,-46.6621243
-23.6018711,-46.6507093
-23.5620637,-46.6676956
-23.5543731,-46.6459393
-23.6153348,-46.4609564
-23.5611945,-46.6913407
-23.5403021,-46.7178887
-23.552194,-46.5649221
-23.6848388,-46.6475595
-23.6517055,-46.6593319
-23.673677,-46.6646239
-23.6540862,-46.6571835
-23.653714,-46.6571714
-23.6563004,-46.6546354
-23.5148776,-46.5390401
-23.5149776,-46.5387322
-23.5174288,-46.5393798
-23.5625405,-46.6603191
-23.5600771,-46.6597898
-23.5628109,-46.667215
-23.5454386,-46.6435572
-23.503165,-46.6426794
-23.7557399,-46.6672507
-23.6447335,-46.7000252
-23.6046253,-46.6582925
-23.4867418,-46.6078511
-23.6184376,-46.6743958
-23.5698922,-46.6216636
-23.562406,-46.6319539
-23.5651746,-46.6357678
-23.5313613,-46.650264
-23.4981637,-46.5952641
-23.5881663,-46.6302651
-23.5576061,-46.6893611
-23.5606092,-46.6776603
-23.5649589,-46.6851406
-23.5555859,-46.6860013
-23.5470627,-46.643077
-23.564559,-46.7249913
-23.5944453,-46.6421472
-23.5707621,-46.7095578
-23.4869073,-46.608941
-23.4508635,-46.5979259
-23.5330018,-46.683142
-23.5921558,-46.60265
-23.5920163,-46.6023145
-23.5518613,-46.56496
-23.5697813,-46.6918423
-23.5630588,-46.6791022
-23.5499124,-46.6808313
-23.6282615,-46.6190765
-23.5821163,-46.6763129
-23.582935,-46.6760464
-23.5825894,-46.6742612
-23.5830469,-46.6762727
-23.58896,-46.6354108
-23.5890448,-46.6353786
-23.6278877,-46.6648157
-23.6057415,-46.6302664
-23.6041719,-46.6351755
-23.6203804,-46.6398371
-23.5311095,-46.6251616
-23.5719845,-46.644464
-23.5720802,-46.6444373
-23.6279028,-46.6439519
-23.5346784,-46.6234798
-23.5916885,-46.6435609
-23.5849541,-46.6757294
-23.5351168,-46.6222476
-23.5463327,-46.6348258
-23.5622082,-46.6214327
-23.6060145,-46.6262869
-23.6064667,-46.6264934
-23.5619189,-46.6389164
-23.583663,-46.4082852
-23.5669828,-46.4011829
-23.5901378,-46.3951204
-23.5900785,-46.395142
-23.5900249,-46.3951728
-23.590231,-46.3950804
-23.5949348,-46.3978959
-23.5736198,-46.6497752
-23.5737341,-46.6496693
-23.5624096,-46.6803283
-23.5296029,-46.6372936
-23.5427101,-46.6555462
-23.5645481,-46.68001
-23.5645104,-46.6799109
-23.5522041,-46.6504512
-23.7337165,-46.7930646
-23.4834222,-46.5906176
-23.5877924,-46.3994834
-23.5892889,-46.3999024
-23.5710451,-46.6564462
-23.5773843,-46.6412647
-23.6082141,-46.6137062
-23.4969188,-46.5861866
-23.5669626,-46.6925716
-23.5417477,-46.6579201
-23.5707742,-46.6991292
-23.5677896,-46.6923362
-23.5680272,-46.6909446
-23.5651957,-46.6816003
-23.5672164,-46.6923831
-23.5137107,-46.6193775
-23.5319545,-46.6181089
-23.5723619,-46.7099894
-23.5988553,-46.6373098
-23.5316967,-46.6173949
-23.5295677,-46.6173561
-23.5299919,-46.6176547
-23.5682504,-46.6901808
-23.5965896,-46.6061613
-23.5232605,-46.5666095
-23.5269466,-46.575913
-23.5885071,-46.6322019
-23.5345757,-46.5756872
-23.5880704,-46.6300821
-23.5890825,-46.6343485
-23.5806489,-46.6503959
-23.5703117,-46.6572261
-23.5803825,-46.651581
-23.5521841,-46.5621579
-23.5777772,-46.6292463
-23.5802253,-46.6332259
-23.5773154,-46.6288402
-23.5799382,-46.633198
-23.5806092,-46.6337268
-23.581007,-46.6351541
-23.5823224,-46.6375186
-23.520522,-46.5549888
-23.5121984,-46.5553333
-23.5532852,-46.6278866
-23.6228899,-46.6837485
-23.6240293,-46.6835697
-23.5552793,-46.6343563
-23.524311,-46.6079257
-23.5253072,-46.6099565
-23.5238786,-46.6047617
-23.6679794,-46.7307192
-23.6722162,-46.7429629
-23.5270614,-46.6060416
-23.5288314,-46.6078361
-23.5103279,-46.4987818
-23.5144353,-46.4958019
-23.5301135,-46.6107125
-23.530787,-46.6096129
-23.5308707,-46.6096973
-23.531687,-46.6103848
-23.5318473,-46.6102011
-23.5270471,-46.6057614
-23.571228,-46.7071444
-23.5287118,-46.6348298
-23.5617788,-46.6873449
-23.5649297,-46.6814277
-23.5620311,-46.681843
-23.6656395,-46.6579424
-23.5145039,-46.4960734
-23.5667628,-46.685927
-23.5646241,-46.6841834
-23.5673093,-46.6866081
-23.5301849,-46.6359072
-23.5669726,-46.6887942
-23.5476782,-46.6918364
-23.5697839,-46.690661
-23.5687517,-46.6909344
-23.4991659,-46.6040099
-23.6308756,-46.6686714
-23.6061762,-46.6918607
-23.5483867,-46.648779
-23.6294875,-46.6466859
-23.6177631,-46.6056977
-23.5665034,-46.6529085
-23.5546819,-46.6568583
-23.5543053,-46.6572859
-23.5539244,-46.6577192
-23.5558009,-46.6571232
-23.5557103,-46.6572253
-23.5549071,-46.6566797
-23.5547772,-46.6553054
-23.5534625,-46.6529902
-23.5605617,-46.6625808
-23.5597403,-46.6623351
-23.562244,-46.6631388
-23.5616656,-46.6640552
-23.5617338,-46.6655063
-23.5627618,-46.6665835
-23.6121754,-46.4941116
-23.656876,-46.6483685
-23.5628827,-46.6646724
-23.6259601,-46.6448716
-23.6091661,-46.6424287
-23.6084385,-46.6467749
-23.6120583,-46.6453505
-23.6168738,-46.6365446
-23.5602668,-46.6961473
-23.5578514,-46.6813734
-23.5592919,-46.6811128
-23.5554761,-46.6741648
-23.5539361,-46.6753803
-23.536226,-46.6048278
-23.5552081,-46.6737139
-23.5237775,-46.5112624
-23.5773327,-46.6333312
-23.5556355,-46.6754344
-23.6271579,-46.6994476
-23.6249594,-46.7004473
-23.556392,-46.6756909
-23.5561771,-46.6753346
-23.555555,-46.6740089
-23.5606459,-46.6552343
-23.6072354,-46.6593257
-23.6151679,-46.6266739
-23.6276104,-46.6455862
-23.4716905,-46.5655076
-23.556913,-46.6765626
-23.5569557,-46.6766344
-23.5577167,-46.6767524
-23.5587411,-46.6753611
-23.5604581,-46.6733769
-23.5594366,-46.6743361
-23.5590576,-46.6746026
-23.5572297,-46.6798663
-23.5579991,-46.6783741
-23.5598761,-46.677325
-23.7418992,-46.6597485
-23.5608749,-46.6774713
-23.5685031,-46.6494886
-23.568424,-46.6491693
-23.5689003,-46.6493457
-23.563526,-46.6834095
-23.5284697,-46.6042464
-23.6367794,-46.6965857
-23.5538624,-46.6858612
-23.6816473,-46.717985
-23.610303,-46.6376455
-23.6111122,-46.6369609
-23.6033598,-46.6349459
-23.6097893,-46.6385628
-23.6041906,-46.6357613
-23.6584045,-46.7369456
-23.6730897,-46.7429343
-23.4938213,-46.5854038
-23.4471848,-46.7218741
-23.5218199,-46.3877749
-23.5587952,-46.4169393
-23.5594547,-46.417292
-23.5588671,-46.4177429
-23.5833173,-46.4098093
-23.4952367,-46.4109895
-23.569472,-46.4452037
-23.5406288,-46.4499546
-23.5931177,-46.5018761
-23.5991882,-46.5161958
-23.6023742,-46.5113041
-23.5976514,-46.5175174
-23.5209359,-46.7008063
-23.5212522,-46.7008624
-23.5213885,-46.7009072
-23.6531488,-46.709787
-23.6528401,-46.7098651
-23.5390628,-46.5763186
-23.5649618,-46.6880307
-23.5626611,-46.6868935
-23.5633857,-46.687344
-23.5616568,-46.6882274
-23.5631489,-46.6906726
-23.5641977,-46.6924636
-23.5327698,-46.6645396
-23.6328,-46.706212
-23.6441954,-46.702994
-23.6273349,-46.6692518
-23.5665549,-46.6948359
-23.5670272,-46.6791257
-23.621843,-46.687493
-23.5421042,-46.681686
-23.5579204,-46.6466053
-23.5367682,-46.6729246
-23.6093414,-46.6862708
-23.5480525,-46.5836227
-23.573338,-46.6895577
-23.5601763,-46.6884901
-23.7264206,-46.7002014
-23.5736354,-46.7272152
-23.5638286,-46.6881097
-23.5406504,-46.6075322
-23.5642615,-46.6842561
-23.5640184,-46.6839018
-23.5643347,-46.6925774
-23.5636836,-46.6832392
-23.5641595,-46.6818035
-23.566111,-46.6919124
-23.5654495,-46.6904091
-23.5663637,-46.6897745
-23.6265044,-46.6337542
-23.5675695,-46.6939389
-23.8521543,-46.697559
-23.5572261,-46.6541245
-23.567068,-46.6964271
-23.6653263,-46.6381941
-23.6630278,-46.6380325
-23.6694655,-46.6358836
-23.6294716,-46.740551
-23.6262925,-46.7428931
-23.6950431,-46.6998532
-23.6256562,-46.7427106
-23.6255808,-46.7426133
-23.5603995,-46.6778281
-23.5606704,-46.6776676
-23.6065475,-46.6688701
-23.570183,-46.6483141
-23.5645479,-46.6851599
-23.5641288,-46.6859134
-23.5650334,-46.6850727
-23.5627764,-46.6821087
-23.5626659,-46.6816142
-23.5636093,-46.683556
-23.5605956,-46.6781267
-23.5769794,-46.5876638
-23.5771035,-46.5877357
-23.5634389,-46.6642884
-23.5633468,-46.6644032
-23.5627976,-46.6650006
-23.5569515,-46.6655027
-23.5959821,-46.4050006
-23.5993163,-46.4014011
-23.5995384,-46.40091
-23.5995855,-46.4007994
-23.6691998,-46.6500914
-23.5036463,-46.658564
-23.5943987,-46.6839499
-23.5590132,-46.6631703
-23.5417682,-46.5657234
-23.5412349,-46.5659305
-23.5418828,-46.5683684
-23.5431085,-46.5724682
-23.5903066,-46.5054722
-23.556526,-46.6592826
-23.5279432,-46.6366556
-23.5465145,-46.6441343
-23.556899,-46.6921311
-23.6243529,-46.4610755
-23.5967449,-46.6343513
-23.5216264,-46.5996862
-23.5215283,-46.5995782
-23.4740731,-46.670329
-23.4688873,-46.6636338
-23.5599577,-46.6966816
-23.58267,-46.6488882
-23.5685423,-46.6971702
-23.5296372,-46.6001293
-23.544815,-46.6429969
-23.533324,-46.6560376
-23.6352203,-46.7005929
-23.5813846,-46.6807075
-23.6243257,-46.6996885
-23.5593242,-46.6893823
-23.5836184,-46.6606455
-23.5930766,-46.6372796
-23.5621568,-46.669596
-23.6352946,-46.7006305
-23.6348578,-46.6992666
-23.6333317,-46.6985926
-23.6422281,-46.6974494
-23.4651305,-46.6793191
-23.5442192,-46.6397254
-23.5599967,-46.6626945
-23.5131055,-46.5162293
-23.5074308,-46.4783845
-23.505763,-46.4749889
-23.5057457,-46.4749094
-23.5058934,-46.4753843
-23.636597,-46.596661
-23.634676,-46.6056201
-23.634601,-46.5998976
-23.5522395,-46.6809314
-23.5611007,-46.6878458
-23.5977838,-46.4867246
-23.5978898,-46.4866571
-23.5554187,-46.6351967
-23.5549462,-46.6352504
-23.5553415,-46.6352046
-23.603825,-46.4816886
-23.5387438,-46.6517132
-23.4764751,-46.5728534
-23.4764079,-46.572916
-23.5554665,-46.6348312
-23.5554674,-46.6347813
-23.555474,-46.6344521
-23.5551969,-46.6343477
-23.554162,-46.6344185
-23.5540882,-46.634423
-23.5539472,-46.6344316
-23.5538717,-46.6344363
-23.553818,-46.6344398
-23.553793,-46.634993
-23.5534296,-46.6348147
-23.7124683,-46.7097138
-23.6305621,-46.7032515
-23.454239,-46.6327601
-23.5077431,-46.4058825
-23.4805433,-46.5698674
-23.5492122,-46.6976553
-23.6106547,-46.6881309
-23.5911778,-46.6187323
-23.5237523,-46.4104759
-23.5229759,-46.4104435
-23.5218843,-46.4123551
-23.5213837,-46.4123083
-23.5216721,-46.4122173
-23.5208931,-46.4132186
-23.52069,-46.4134827
-23.5890284,-46.6187373
-23.5890867,-46.6186394
-23.5889674,-46.6188358
-23.5890585,-46.6189192
-23.5891501,-46.618545
-23.589099,-46.6189712
-23.5561031,-46.5991491
-23.712343,-46.7026978
-23.712262,-46.7022606
-23.5896226,-46.619423
-23.5850379,-46.6186432
-23.5924477,-46.6200959
-23.5924631,-46.6211905
-23.5917888,-46.6209852
-23.5891604,-46.6188366
-23.5888636,-46.6187484
-23.599014,-46.6497845
-23.5607313,-46.5632086
-23.5608982,-46.5634281
-23.479817,-46.6483197
-23.4803105,-46.6480398
-23.4917128,-46.5666713
-23.6797131,-46.6402078
-23.6815666,-46.6384155
-23.6819473,-46.6376323
-23.677753,-46.6415844
-23.5783343,-46.6411587
-23.559058,-46.6687614
-23.5585289,-46.6680066
-23.5717881,-46.6906468
-23.5718303,-46.6906205
-23.5929968,-46.6753626
-23.5535267,-46.6554741
-23.5964095,-46.6897974
-23.4916548,-46.6323075
-23.5586104,-46.6884126
-23.5301958,-46.6723748
-23.5574429,-46.6555393
-23.5576172,-46.6555124
-23.5581334,-46.6555552
-23.5568273,-46.6570071
-23.5864914,-46.6416524
-23.532587,-46.6162927
-23.5738603,-46.5573469
-23.5874518,-46.6452411
-23.5895792,-46.6471099
-23.5872747,-46.6446288
-23.587788,-46.6453771
-23.5875552,-46.6454951
-23.5642363,-46.671683
-23.500381,-46.5722371
-23.5901223,-46.5739606
-23.5843968,-46.5767967
-23.5938041,-46.5790272
-23.5886075,-46.5834359
-23.5601729,-46.6709659
-23.561278,-46.6712148
-23.5612627,-46.6687243
-23.5614998,-46.6693091
-23.5644061,-46.6682839
-23.5647809,-46.6686563
-23.5648894,-46.6694744
-23.5648633,-46.6696041
-23.5685932,-46.6432718
-23.563629,-46.6698194
-23.5606823,-46.6715771
-23.5606925,-46.6715507
-23.5615157,-46.6711448
-23.5602371,-46.6679038
-23.5605783,-46.6680026
-23.5587944,-46.6683068
-23.5584899,-46.6680112
-23.5584129,-46.667908
-23.5611581,-46.6691454
-23.5617938,-46.6692195
-23.5645872,-46.6683546
-23.564534,-46.6694481
-23.568808,-46.6400863
-23.5656252,-46.6662891
-23.5653878,-46.6662235
-23.5603809,-46.6713758
-23.5606384,-46.6694292
-23.5603282,-46.6701257
-23.5646033,-46.6671331
-23.5606152,-46.6699423
-23.5620765,-46.6681463
-23.5621182,-46.6676928
-23.5599949,-46.664012
-23.5463416,-46.638905
-23.5572203,-46.6348948
-23.5453194,-46.6384353
-23.6032707,-46.6910757
-23.6034844,-46.690903
-23.6033205,-46.6908316
-23.6036353,-46.6915167
-23.5486294,-46.6553321
-23.5663518,-46.6799814
-23.5703075,-46.6979147
-23.5702605,-46.6978643
-23.5704737,-46.6977429
-23.558596,-46.6909246
-23.5703611,-46.6982453
-23.5705118,-46.698135
-23.5680859,-46.7006945
-23.5676546,-46.6994381
-23.5672832,-46.7001847
-23.5672114,-46.7001793
-23.566478,-46.7001252
-23.566273,-46.7001114
-23.5663019,-46.7001132
-23.5674011,-46.6994097
-23.5557634,-46.6877221
-23.5562717,-46.6874202
-23.5567187,-46.6881565
-23.5687832,-46.6924676
-23.5704044,-46.6917963
-23.570561,-46.6914301
-23.566596,-46.6953731
-23.566602,-46.6954716
-23.5665306,-46.6946969
-23.5669078,-46.6964274
-23.5666794,-46.696428
-23.566271,-46.6964073
-23.5671642,-46.6958225
-23.56716,-46.6956886
-23.5670247,-46.6956351
-23.5654636,-46.6980291
-23.565449,-46.6978481
-23.5657689,-46.6966037
-23.5658791,-46.6966047
-23.5660576,-46.6956101
-23.5736279,-46.70113
-23.5681334,-46.6921946
-23.5548281,-46.6886447
-23.5549825,-46.6889175
-23.555177,-46.6892695
-23.4432016,-46.7152636
-23.4431487,-46.7159932
-23.4431709,-46.7158818
-23.4429777,-46.7162211
-23.4429088,-46.7167281
-23.4441429,-46.7166369
-23.6749959,-46.7408576
-23.5887894,-46.6422752
-23.8686735,-46.6774544
-23.8505582,-46.6683322
-23.555414,-46.660552
-23.5597844,-46.6350703
-23.5508361,-46.6224811
-23.6154728,-46.7406322
-23.4876453,-46.5829159
-23.5528627,-46.6895865
-23.5527961,-46.6894772
-23.6549704,-46.6913285
-23.4898808,-46.5649565
-23.4945142,-46.4125422
-23.4863974,-46.3824021
-23.558965,-46.6663254
-23.5614154,-46.6685618
-23.5067254,-46.6003369
-23.5070049,-46.5995539
-23.5408558,-46.5746041
-23.5495514,-46.6139883
-23.5221127,-46.5930422
-23.5512143,-46.6308513
-23.5406911,-46.5954046
-23.5398064,-46.5960242
-23.5574391,-46.687892
-23.5588081,-46.6880846
-23.5587629,-46.6877873
-23.5587951,-46.6877649
-23.5597914,-46.6887602
-23.5607906,-46.6878959
-23.5519332,-46.6915927
-23.5149763,-46.6917785
-23.558015,-46.6900016
-23.5590983,-46.6881081
-23.5594757,-46.6887443
-23.5575499,-46.6891678
-23.557797,-46.6896734
-23.5578625,-46.6897813
-23.5446094,-46.626112
-23.5512603,-46.6166272
-23.573358,-46.7026006
-23.5626535,-46.6723202
-23.5596812,-46.6673125
-23.5591159,-46.6668987
-23.5600135,-46.6706459
-23.6144065,-46.6053215
-23.5996534,-46.6655579
-23.5598021,-46.6893511
-23.5581534,-46.6902669
-23.5607319,-46.6908542
-23.5603413,-46.6902018
-23.5598253,-46.6902916
-23.5611866,-46.687724
-23.6257288,-46.6608753
-23.5964224,-46.6492975
-23.5802841,-46.6518567
-23.5587549,-46.6910523
-23.558684,-46.6911018
-23.5589597,-46.6916193
-23.5594476,-46.6918353
-23.5550394,-46.6896114
-23.5593583,-46.6906077
-23.8476309,-46.6990265
-23.5608795,-46.6907949
-23.5476344,-46.6898015
-23.5476497,-46.6887704
-23.5587111,-46.6873611
-23.5564435,-46.6872425
-23.5578595,-46.6900937
-23.5575439,-46.6903366
-23.5576248,-46.689678
-23.5575983,-46.6896348
-23.5575568,-46.6895668
-23.5575276,-46.6895191
-23.5577001,-46.6898006
-23.5557935,-46.6863106
-23.5572601,-46.6864593
-23.5449519,-46.6437639
-23.5561872,-46.6912987
-23.5560673,-46.6913838
-23.5550973,-46.6920633
-23.5581619,-46.6905743
-23.5560398,-46.6900413
-23.5618751,-46.692465
-23.561962,-46.6922855
-23.5623931,-46.6919503
-23.5536679,-46.6909686
-23.5534381,-46.6907425
-23.552167,-46.6916311
-23.5595672,-46.6347333
-23.5584522,-46.635143
-23.5543558,-46.6937635
-23.5552403,-46.6930714
-23.5543032,-46.6914651
-23.5549688,-46.6909965
-23.5734389,-46.6894936
-23.5530298,-46.6877941
-23.5531335,-46.6879689
-23.5758757,-46.6880376
-23.5724712,-46.6902074
-23.573521,-46.6889704
-23.5728006,-46.6894126
-23.5723048,-46.6897384
-23.572392,-46.6896824
-23.5486282,-46.6546443
-23.5495365,-46.6540592
-23.549301,-46.655126
-23.5006556,-46.6014464
-23.5959574,-46.687911
-23.5613878,-46.6685864
-23.5617786,-46.6681661
-23.5854166,-46.5825536
-23.5900522,-46.5766162
-23.5892826,-46.5760674
-23.6538311,-46.6895221
-23.5790553,-46.5540417
-23.5376636,-46.5729122
-23.5455608,-46.5717369
-23.5176322,-46.5450215
-23.5449364,-46.573363
-23.5444341,-46.5734743
-23.4969223,-46.5148848
-23.5903305,-46.6826292
-23.5134494,-46.6032704
-23.5542499,-46.6762098
-23.5524247,-46.6777381
-23.552128,-46.6761511
-23.5540263,-46.6469669
-23.5783637,-46.6389146
-23.5593631,-46.6666488
-23.6294331,-46.7006682
-23.630053,-46.7002647
-23.5744975,-46.6882787
-23.5740817,-46.6885619
-23.5737493,-46.6887724
-23.5737016,-46.6887994
-23.547775,-46.6493508
-23.5466526,-46.6507135
-23.5465329,-46.6508772
-23.5457161,-46.6516068
-23.5496133,-46.6537436
-23.6248505,-46.7015124
-23.6249778,-46.7015119
-23.6249592,-46.7016793
-23.5482624,-46.6546653
-23.5877067,-46.7318371
-23.5875076,-46.7316467
-23.5594959,-46.6687538
-23.5587773,-46.6661397
-23.5576954,-46.6644005
-23.557646,-46.66446
-23.5580148,-46.6640397
-23.5400137,-46.6453535
-23.5398677,-46.6452206
-23.5398966,-46.6452556
-23.6814897,-46.6527406
-23.5088167,-46.6051646
-23.5513943,-46.6784549
-23.5977904,-46.6764658
-23.5903887,-46.6739367
-23.5929845,-46.6750701
-23.5133826,-46.5547889
-23.5015696,-46.5868684
-23.5582341,-46.6907194
-23.5616811,-46.6926609
-23.5616185,-46.6927889
-23.5584399,-46.6906993
-23.4906482,-46.5893351
-23.5490604,-46.6438772
-23.5877154,-46.7372994
-23.5863669,-46.737411
-23.5022577,-46.5975555
-23.5329163,-46.6132942
-23.5705462,-46.6550511
-23.5540511,-46.6342468
-23.5543177,-46.6342554
-23.5544894,-46.6342427
-23.5642719,-46.6928152
-23.5641849,-46.6926859
-23.5524356,-46.6305929
-23.555463,-46.6344528
-23.5415276,-46.5728257
-23.5843058,-46.6423719
-23.5423327,-46.569631
-23.6456966,-46.6637828
-23.5424137,-46.5652041
-23.6683022,-46.6566114
-23.6485813,-46.6675212
-23.6445013,-46.6707456
-23.5427049,-46.5654675
-23.6763179,-46.7343796
-23.5506599,-46.5598832
-23.549429,-46.6834635
-23.6379386,-46.6709958
-23.6206411,-46.6374917
